,anchor_left_distance_xl,anchor_right_distance_xl,anchor_left_distance_mn,anchor_right_distance_mn,anchor_left_distance_resnet,anchor_right_distance_resnet
1206,1.0691174,1.7314959,1.2608871,1.7091761,1.1154523,1.7164053
1207,1.1660811,1.6364614,1.1965076,1.5967505,1.1632686,1.5501817
1208,1.6867416,1.1930622,1.3754122,1.1929845,1.623296,1.3028762
1209,0.9170464,1.5258207,1.0605615,1.3627689,1.008467,1.4716251
1210,1.5348251,1.2108363,1.3929474,1.4243184,1.6746179,1.3989508
1211,1.2075808,1.2032154,1.611755,1.3947986,1.003,1.372209
1212,1.0615995,1.6698242,0.98561835,1.826253,0.9511299,1.5832235
1213,1.8136597,1.1374552,1.5726918,1.1193846,1.7981064,1.0235561
1214,1.5859019,1.1377213,1.4930053,1.3081203,1.5958188,0.94143164
1215,1.1551895,1.0541177,1.4101104,0.9845162,1.264747,0.8735918
1216,1.6728387,1.1475545,1.6864407,1.1538755,1.5518354,1.1884847
1217,1.6807538,1.7932272,1.6302915,1.8513577,1.634634,1.7102582
1218,1.4586958,1.1812437,1.3938723,1.3101249,1.2341843,0.8773343
1219,1.545847,1.0840683,1.4047583,1.1177436,1.6159695,1.1162449
1220,1.071526,1.6410877,1.07106,1.7491122,0.7676774,1.5609019
1221,0.99983776,1.548588,0.8356406,1.6343628,1.0214919,1.5985284
1222,1.2452713,1.6527275,1.2529452,1.5438098,1.3907368,1.6228576
1223,1.2399511,1.0846977,1.2725375,0.93613255,1.2670646,1.041566
1224,1.203727,1.7068776,0.69341624,1.6413981,1.3228458,1.547942
1225,1.4071807,1.1369978,1.3257878,0.943911,1.2737751,1.1592817
1226,1.171794,0.8189612,1.1421394,1.02967,1.1680812,0.7410334
1227,1.5664017,1.7397646,1.292774,1.4383111,1.6694927,1.7885066
1228,1.09004,1.7481577,0.9989376,1.6419362,1.1345006,1.6428477
1229,1.6716657,1.3885344,1.5847269,1.3208958,1.5275376,0.99558985
1230,1.6157055,0.59709126,1.4184254,0.74118346,1.3332777,0.5033512
1231,1.0104854,1.1178572,0.98050964,1.2247031,0.7701724,1.3145622
1232,1.5550015,1.6767651,1.4127142,1.4376116,1.3580605,1.4027901
1233,1.2081238,1.7103058,0.99154335,1.6721911,0.84292734,1.7276808
1234,1.3259603,1.7384274,1.4894788,1.3021713,1.2122139,1.5874803
1235,1.0489787,1.6482096,0.8554435,1.6342347,1.0694195,1.721305
1236,1.2926303,1.5122429,1.2443632,1.5777998,1.1245791,1.4565496
1237,1.7816222,1.2494655,1.7161814,1.1938807,1.6622393,1.152824
1238,0.9899694,1.682303,1.1645241,1.6635897,1.0203866,1.7511398
1239,1.5553312,0.9959111,1.6367328,0.9834707,1.6088632,1.1269758
1240,1.5208999,1.4785621,1.4637414,1.1561755,1.4441748,1.5145999
1241,1.1804593,1.7783659,1.100459,1.8209542,1.0957401,1.8470681
1242,1.7166121,0.81171936,1.6766922,1.4354477,1.6733518,0.59500974
1243,1.6594868,1.7854732,1.5207429,1.6651499,1.6292068,1.6711011
1244,1.7582183,1.3555793,1.802364,1.3005116,1.6795901,1.2119105
1245,1.6358904,1.2470173,1.5148748,1.3384039,1.6435678,1.157217
1246,0.794321,1.7324445,0.95699525,1.7477533,0.67241,1.6858029
1247,0.7625281,1.5074115,1.0778056,1.619194,0.6734939,1.6298821
1248,1.5662818,1.3328056,1.4936098,1.2463676,1.0855749,0.9253029
1249,1.3052422,1.2165407,1.4538034,1.4308687,1.467979,1.0346494
1250,1.819146,0.65289164,1.6139994,0.81216365,1.787848,0.45555773
1251,1.0521251,1.4972125,1.2234237,1.1808814,1.1954916,1.3872292
1252,1.304606,1.2440248,1.0153584,0.98185354,1.135379,0.96808434
1253,1.6684163,0.9337973,1.4873967,1.2221204,1.7889874,0.8147595
1254,1.8283728,1.2362722,1.5093261,1.1433643,1.8328359,1.1500001
1255,1.4105135,1.7191546,1.4289916,1.8338597,1.2612637,1.3044192
1256,1.259758,1.6606705,1.0949343,1.6558017,1.183429,1.6801326
1257,1.6864216,0.8688309,1.6642269,1.0753616,1.4924873,0.7218728
1258,1.3681078,1.4516412,1.1015753,1.451478,1.3924751,1.3057816
1259,1.7008933,1.864198,1.6134553,1.7163851,1.7232261,1.8655696
1260,1.1738368,1.6733646,1.0121055,1.165976,1.2054559,1.3007419
1261,1.6723297,0.97165585,1.6944722,1.164891,1.614019,0.84258455
1262,1.6410563,1.0564519,1.5820663,1.0113121,1.473113,0.8895086
1263,1.5101627,1.6803386,1.2983488,1.4882288,1.1868513,1.1605835
1264,1.4907565,1.1165563,1.4114126,1.1406292,1.5056278,1.3603096
1265,1.5582944,1.212523,1.1370363,1.6235948,0.9666315,1.0502695
1266,1.0847301,1.2532141,1.193227,1.4332355,1.3164787,1.3959177
1267,1.062461,1.7252225,1.0612786,1.6111548,1.0997446,1.6257329
1268,1.0501583,1.5345126,1.0178957,1.7367524,0.96986,1.5757978
1269,1.1417818,1.7587553,1.4584506,1.7327814,0.94216096,1.6216605
1270,1.8276367,1.09771,1.5197883,0.99077755,1.6933787,1.1095742
1271,1.6580678,0.8834394,1.7002935,1.022675,1.7869711,0.7223432
1272,1.8308657,1.3795574,1.5406097,1.1865801,1.4100446,0.9360266
1273,1.6941189,1.162647,1.570435,1.1239983,1.6065384,1.1097652
1274,1.4747628,1.0957372,1.6497741,0.9549184,1.6272044,1.2073572
1275,0.9256151,1.6405193,1.0276961,1.6001624,0.70848244,1.6648709
1276,1.1341233,1.680661,1.0152231,1.6061354,0.92439234,1.589371
1277,1.2164227,1.6880811,1.1870456,1.6783284,1.1855103,1.62416
1278,1.5405555,1.2832634,1.6751,1.4716328,1.3628408,1.2070067
1279,1.7256552,1.2155448,1.7154291,1.3100375,1.4909837,1.1040239
1280,1.7145463,1.1011925,1.78503,0.9230304,1.6600558,0.79742825
1281,1.6313968,1.2279484,1.5345153,1.2908626,1.4125098,1.1227692
1282,1.5691061,1.5963491,1.3758848,1.36992,1.6956916,1.6757841
1283,0.97854674,1.2610319,0.9806588,0.9522096,0.7031121,1.0439848
1284,1.537995,1.4692743,1.6286564,1.3368309,1.6413233,1.5934145
1285,1.7849233,0.79438883,1.7207768,1.1482043,1.624414,0.6985837
1286,1.095933,1.889816,1.1063023,1.7138028,1.0211365,1.7514274
1287,0.78153896,1.4728777,1.1605074,1.4833896,0.8309557,1.3484184
1288,1.1873621,1.7046106,0.88753825,1.6005809,0.8322584,1.6966649
1289,1.3814701,1.7283154,1.4951363,1.7690911,1.2625601,1.680398
1290,1.4479674,1.215319,1.2806599,1.2217466,1.3611927,1.2760724
1291,0.9020311,0.7343485,1.3493398,0.8605662,0.71849126,0.6970037
1292,0.66161454,1.8556314,0.7120864,1.6205077,0.66834843,1.8369968
1293,1.2691315,0.97645414,1.2385231,1.2688513,1.1764654,0.92213756
1294,1.6882662,1.1941341,1.6739557,1.0970055,1.6181953,0.8759418
1295,1.8397382,1.2324605,1.6649375,1.1519692,1.7342787,1.2466234
1296,1.0780048,1.284586,1.1118565,1.6232626,0.9003782,1.1906456
1297,1.3015597,1.2372725,1.5560374,1.22757,1.3747892,0.91279745
1298,1.8112918,1.187112,1.83168,1.0516288,1.8018153,1.1661109
1299,1.4748297,1.5282936,1.5688018,1.4633124,1.146188,1.4875745
1300,1.7130146,1.1081452,1.6511631,1.1591823,1.5966418,1.1046699
1301,1.49612,1.1710194,1.6549046,1.307824,1.2395034,1.0372432
1302,1.2134397,1.706046,0.82490087,1.7034783,0.9057847,1.633598
1303,1.3291285,1.6227288,1.0698111,1.2605356,1.4065356,1.6482347
1304,1.0666238,1.7030382,1.1533189,1.6640944,0.9613382,1.5563294
1305,1.1734579,1.6304764,1.1964794,1.5867509,1.1768398,1.6189064
1306,1.2785859,1.188632,1.3069642,1.1701847,1.3042845,1.1905261
1307,0.90072614,0.99505395,0.89982533,1.1302935,0.7653884,0.9758368
1308,1.7591703,1.5027696,1.7459154,1.6470898,1.3831971,1.334293
1309,1.4773333,1.6522105,1.0778974,1.5079718,1.4301455,1.4502559
1310,1.0104854,1.8032779,0.98050964,1.7491971,0.7701724,1.8465402
1311,1.7684141,1.602211,1.6998583,1.5058268,1.7882321,1.7970376
1312,1.2397647,1.5693979,1.4073414,1.4496708,1.1258612,1.376246
1313,1.2911081,1.4686561,1.1736748,1.474361,1.0248895,1.1123465
1314,1.5893493,1.3196765,1.5769434,1.5913328,1.5132272,1.545221
1315,1.7244687,1.2025809,1.7803483,1.2382509,1.7137431,1.1321495
1316,1.596225,1.5806067,1.7832642,1.7249068,1.5223757,1.7628988
1317,1.300361,1.4757303,1.4851825,1.3152324,0.87903523,1.453105
1318,1.5345314,1.2397647,1.4810795,1.4073414,1.6418314,1.1258612
1319,1.1316924,1.6813464,0.90271735,1.6339692,1.0891291,1.647189
1320,1.1358232,1.6371214,0.8120586,1.7206998,0.870097,1.395611
1321,1.5783293,1.09771,1.2418684,0.99077755,1.5916349,1.1095742
1322,1.6144339,1.0928234,1.7358512,1.1144663,1.3650982,1.045466
1323,1.6509293,1.1226788,1.6436032,1.2049038,1.7932763,0.8846602
1324,1.0083287,1.6283412,1.1488922,1.7131356,0.7609647,1.5486906
1325,1.2482065,1.8046227,1.0999126,1.855234,1.2631842,1.7299218
1326,1.1942465,1.5570682,1.066865,1.2070323,1.0434656,1.3253133
1327,1.3485245,1.3853406,1.3586948,1.3085623,1.2972018,1.217983
1328,1.1898884,1.6856596,1.3992424,1.5710002,1.1232445,1.5313272
1329,0.74586797,1.2238437,0.9361918,1.3315911,0.50691843,1.118363
1330,1.7549243,0.5364932,1.7156826,0.21583484,1.7358422,0.5175349
1331,1.665316,0.96427906,1.6998975,1.1718172,1.56665,0.7977967
1332,1.1112956,1.7310297,0.93458045,1.7254099,1.1964461,1.7214859
1333,1.3259157,1.4135311,1.0654695,1.5762647,1.1904693,1.48928
1334,1.3624728,1.1738429,1.3904997,1.0647066,1.0653977,1.3131007
1335,1.0250473,1.5205889,1.2353785,1.4423506,1.208891,1.4084464
1336,1.0011672,1.4962721,1.1685991,1.6313298,0.9880003,1.6304926
1337,1.5852867,1.0447028,1.4241235,1.1106662,1.6224726,0.8561215
1338,0.68143475,1.6462477,0.66360366,1.6778772,0.5548341,1.7639042
1339,0.92070353,1.4491451,1.1423762,1.2854822,1.0515432,1.5612783
1340,1.5690374,1.2770753,1.3704926,1.6509764,1.546757,1.6006771
1341,1.6512557,1.1257588,1.6270123,1.0963703,1.6117166,0.9017092
1342,0.79312605,1.3515344,1.247356,1.4319416,0.712027,1.2042336
1343,1.8194226,0.8902653,1.689889,0.9474237,1.7621593,0.8412853
1344,1.2521294,1.4567732,1.5139477,1.122501,1.3108964,1.3046346
1345,0.98378444,1.4800501,1.3469307,1.4438574,0.87911034,1.3676448
1346,1.1494437,1.4758935,1.3812017,1.6542413,1.0584999,1.2719324
1347,1.77297,1.1608377,1.8822222,0.68668056,1.7615654,0.94856644
1348,1.8082093,1.6943822,1.5699457,1.2965331,1.6759043,1.507447
1349,1.65992,1.0394804,1.6543487,1.1485188,1.6581913,1.0078787
1350,1.0157402,1.480741,1.2152216,1.5923148,1.0245881,1.4398916
1351,1.448888,1.0485868,1.3568213,0.85683304,1.2134604,1.0427374
1352,1.7556413,1.1771371,1.5661852,1.279887,1.5954213,1.1955873
1353,1.5104803,1.2849798,1.2409438,0.6393669,1.4425166,1.2253702
1354,0.9832478,1.7854452,0.92192996,1.5334879,0.7772112,1.6614757
1355,1.863195,1.067788,1.5960081,1.0912359,1.7645365,0.8754778
1356,1.6252556,1.1107007,1.4714324,1.3409688,1.6744595,1.0056732
1357,1.2338252,1.375922,1.429887,1.3897913,1.0652628,1.1907346
1358,1.5986456,1.8503525,1.3340532,1.6259207,1.3968923,1.846397
1359,1.5967133,0.96972346,1.8451201,1.1060704,1.8446257,0.9265059
1360,1.8012522,0.79709977,1.7857568,0.80056375,1.782007,0.6396415
1361,1.3600278,1.165821,1.3537667,1.010868,1.2003245,1.2251184
1362,1.9094534,1.0683209,1.8936807,1.2550375,1.830432,1.0106378
1363,1.0734981,1.6382687,1.207071,1.7654929,1.1163688,1.6723256
1364,1.0373245,1.3691577,1.047847,1.4641678,1.0203133,1.4362891
1365,1.0473915,0.7151827,1.2332336,0.8451733,0.74459124,0.55208987
1366,0.9762117,1.8090196,0.58484745,1.7363564,0.78520656,1.7811779
1367,0.9616661,1.3844488,1.3090827,1.4406195,0.81949764,1.2903384
1368,1.3679194,1.3234308,1.5190241,1.4190861,1.3781555,1.0479932
1369,1.2860875,1.4083297,1.5629257,0.9585267,1.4408096,1.341511
1370,1.4378492,1.4090892,1.3913671,1.2782044,1.4488317,1.7204365
1371,1.221535,1.6569418,1.3841699,1.6771631,1.4892992,1.6055853
1372,1.5971711,1.1348139,1.4041812,1.0058439,1.1393028,0.74137133
1373,1.4994147,1.2913996,1.6112411,1.3438002,1.0451744,1.4214526
1374,1.0739098,1.5492043,1.0457683,1.555516,0.8139441,1.4093986
1375,1.5437441,1.189023,1.5428879,1.3534064,1.385211,1.5006905
1376,1.5076898,1.1431993,1.6704667,1.153421,1.411487,1.2897837
1377,0.8623523,1.3989882,0.9845704,1.447415,0.8743907,1.6448766
1378,1.550717,1.2357678,1.7303522,1.2826333,1.3549743,1.1746337
1379,1.7205992,1.308061,1.7750235,1.4335537,1.5815351,1.4419976
1380,1.4516876,1.265466,1.4743645,1.1783698,1.2316515,1.401974
1381,1.6313801,1.0324762,1.2977425,1.4690454,1.6019757,1.2284552
1382,1.3870806,1.1254829,1.4072917,1.1399878,1.267404,1.3595308
1383,1.50967,1.1085268,1.2679951,1.0659318,1.2458886,1.0087627
1384,1.7195514,1.1702459,1.5759962,1.0835993,1.7009177,0.90092987
1385,0.9692824,1.1493391,0.9828091,1.1610928,0.98231983,0.90057325
1386,1.580118,1.1591394,1.4555682,1.1950271,1.4439708,1.1637272
1387,1.5964979,1.2096124,1.4482162,1.3892715,1.7445734,1.2497752
1388,0.89615405,1.6996554,0.8254051,1.6354856,1.037915,1.6193525
1389,1.3368188,1.6278694,1.6422027,1.7007413,1.2772684,1.4857922
1390,1.2046078,1.6313968,1.3334036,1.5345153,0.9958918,1.4125098
1391,1.2475597,1.4298704,1.2045954,1.4911053,0.8990713,1.27506
1392,1.2713555,1.6998549,1.4101558,1.7578783,1.1366045,1.6191317
1393,1.7161837,1.1260849,1.6293623,1.2374649,1.4716159,1.4474103
1394,0.9552793,1.3113911,1.2586232,1.3577013,1.1555284,1.2465243
1395,1.8239241,0.7859036,1.7515558,1.1830457,1.8112311,0.69502336
1396,1.5357481,1.662828,1.3419826,1.6376493,1.6562786,1.4509401
1397,1.7382619,1.6114002,1.7246919,1.5541381,1.7386155,1.6436191
1398,1.7747548,1.1229365,1.6488115,1.0700598,1.8302993,0.97822046
1399,1.3468643,1.156474,1.3295932,0.8961577,1.0845159,0.87056476
1400,0.85544133,1.5025166,1.2777165,1.4978709,1.0758326,1.3928547
1401,1.6964655,1.3119756,1.3930686,1.2240913,1.6101995,1.1931936
1402,1.4041022,0.95636386,1.26367,1.0091356,1.3117725,0.976916
1403,1.8241966,0.8395216,1.7228442,0.9491152,1.7445245,0.90704155
1404,0.9882492,1.3970976,0.99832314,1.4079092,0.9389032,1.2162449
1405,1.6438273,0.7610749,1.8586926,0.82899046,1.2727175,0.70024455
1406,1.6897217,1.1758546,1.5003006,1.1015179,1.4717445,1.0324068
1407,1.180238,1.427037,1.2081758,1.342143,1.0791765,1.0894233
1408,1.2861532,0.98112607,1.255349,1.0562336,1.1624963,1.0797794
1409,1.6481241,1.7977787,1.6128788,1.6917008,1.358325,1.6995273
1410,1.3785911,1.1276851,1.3683512,0.7844995,1.1314468,0.9182591
1411,1.832016,1.8440021,1.5248711,1.529207,1.6391541,1.7762693
1412,0.9458946,1.7029921,0.921599,1.47189,0.59748024,1.5752482
1413,1.0523422,1.2116836,1.053569,1.4783881,0.88414663,1.3846685
1414,1.6879996,1.2428098,1.2829876,0.8263042,1.3935723,1.2371631
1415,1.8008857,0.9662453,1.5449204,1.0511283,1.4635544,0.8250482
1416,0.7787539,1.4977584,1.0818051,1.3217384,0.73069733,1.4426712
1417,0.9240656,1.7129934,1.1107225,1.62066,0.78013825,1.6920091
1418,0.95329314,1.5645608,0.590997,1.354283,0.75930345,1.0417095
1419,0.78568465,1.3541548,0.8948499,1.3989315,0.76105666,1.2212026
1420,0.8751591,1.4130644,1.5220525,1.3680598,0.79165435,1.1916493
1421,1.5845594,0.8727517,1.6500349,1.202427,1.2567438,0.9552275
1422,0.9621569,1.617086,1.1305192,1.6445404,0.88400173,1.5076113
1423,1.0512878,1.5528214,1.1904278,1.6008652,0.743941,1.4594367
1424,0.88302,1.5279369,1.0313933,1.5775105,0.9382221,1.4828422
1425,0.87458205,1.6546452,1.1004641,1.4359429,0.85375214,1.6112543
1426,1.1752052,1.5252764,1.204599,1.3471682,1.1094122,1.3924791
1427,1.7578324,1.1341102,1.3689051,1.2589089,1.6399896,1.1201478
1428,1.1453788,1.7966858,0.8598267,1.8759362,1.2045468,1.6874706
1429,1.4677758,1.4809347,1.2839956,1.5415595,1.2316582,1.5749171
1430,1.2149374,1.5224577,1.3222166,1.343023,0.92767084,1.3595157
1431,1.64126,1.1728861,1.6066989,1.2260337,1.4394155,0.98764145
1432,0.8448047,1.5018917,1.1244258,1.7393124,0.9919152,1.5734274
1433,1.5389522,1.002518,1.6702439,1.081389,1.5093892,0.7843214
1434,1.0213504,1.7478663,1.1994587,1.6851013,1.0625987,1.7882166
1435,1.5798583,1.8157296,1.569701,1.7237337,1.3898782,1.699822
1436,1.7236369,1.1392944,1.5877193,1.1726083,1.6260035,0.92894363
1437,1.6044277,1.553232,1.7877698,1.7705616,1.5081513,1.6022384
1438,1.4378492,1.2559149,1.3913671,1.1612749,1.4488317,1.0879018
1439,1.4931854,1.0556753,1.5335903,0.93935305,1.3879468,0.9534023
1440,1.5671779,1.6343453,1.4316366,1.333237,1.382303,1.5867281
1441,1.7446134,1.0025194,1.7488399,1.1393228,1.744284,0.9931508
1442,1.1015592,1.77032,1.0182736,1.7748226,1.1189163,1.5901103
1443,1.6397618,0.74894994,1.5278391,0.89672244,1.5783621,0.81051975
1444,1.5307295,1.0974523,1.4096901,1.1226275,1.4560257,1.1747633
1445,1.5398767,1.0242544,1.7859676,1.1809037,1.4760946,0.99094707
1446,1.0613375,1.5949363,1.1286973,1.7443922,1.0653678,1.7418503
1447,1.5931842,1.2926303,1.5722663,1.2443632,1.4146807,1.1245791
1448,0.90504664,1.8711317,1.2661694,1.630856,0.93482023,1.7571815
1449,1.0670657,1.7360816,1.0199986,1.7249895,0.96046495,1.6728832
1450,1.7395214,1.1695455,1.7461209,1.0959781,1.760764,1.1479036
1451,0.9638978,1.761873,1.3069645,1.8417045,0.7440671,1.8053595
1452,1.7364695,1.2618427,1.8773751,1.2846448,1.61467,1.1572975
1453,1.2477357,0.9407778,1.2689544,1.2042428,1.0355989,0.82874477
1454,1.069941,1.7263399,0.95791155,1.761828,0.7846818,1.8126354
1455,1.3135599,1.2890356,1.2376276,1.0647175,1.2518432,1.0940924
1456,1.0052445,1.388169,1.0523854,1.3297222,1.0277611,1.2975217
1457,1.5683287,1.4813336,1.4099755,1.4150487,1.5372982,1.420018
1458,0.98869574,1.6398144,1.3038514,1.8242126,0.76072365,1.3798399
1459,1.0489826,1.104345,1.1786668,1.1196147,0.82724977,1.06128
1460,1.3578243,0.7564253,1.5697415,0.9446922,1.280543,0.92694867
1461,0.78691363,1.4158307,1.0779018,1.2692338,0.70363766,1.3883274
1462,1.208935,0.6972686,1.2452246,1.0489224,1.1297086,0.6127872
1463,1.067788,1.7481226,1.0912359,1.5808642,0.8754778,1.710747
1464,1.3031747,1.7397646,1.5301676,1.4383111,1.1581327,1.7885066
1465,1.1898093,1.0678464,1.2328273,1.045965,0.993911,1.0986187
1466,1.4475976,0.97260547,1.4666886,1.1649411,1.0654361,1.037577
1467,1.7027996,1.8611767,1.5974903,1.7779186,1.4328172,1.8528677
1468,1.5393217,0.9240656,1.4779439,1.1107225,1.4351575,0.78013825
1469,1.0834082,1.4295492,1.4385493,1.6229898,0.9765113,1.2644676
1470,1.3307333,0.96822345,1.5227036,1.2458916,0.89679086,0.9835008
1471,1.777483,1.2727785,1.6819737,1.1749029,1.5931948,1.2607509
1472,1.2291219,1.732533,1.3299809,1.4110061,1.1652004,1.6578832
1473,1.6546893,1.0826424,1.6683812,1.1621296,1.5249423,1.2515869
1474,1.5222651,0.9209798,1.4461169,1.0487707,1.1648387,0.87741953
1475,1.2975082,1.6207806,1.3512003,1.7354476,1.1414757,1.688992
1476,1.8513637,1.4600211,1.688897,1.4242113,1.7815176,1.5676746
1477,0.9704943,1.5475181,1.1171455,1.7401016,0.81283545,1.3571144
1478,1.6723297,0.9837164,1.6944722,1.1624284,1.614019,0.8987874
1479,1.5410845,1.056658,1.5477564,1.1864618,1.2640793,0.78257626
1480,1.1584243,1.6543356,1.1592057,1.5287606,1.2279421,1.6158918
1481,1.0888106,1.752597,1.3260407,1.3639009,1.1195765,1.7490981
1482,0.80038404,1.6208353,1.0673969,1.6130335,0.5472683,1.5181695
1483,1.1232021,1.7371324,1.0597672,1.5636847,1.0579646,1.7421046
1484,1.7529011,1.6210859,1.706677,1.4779351,1.7435744,1.6981188
1485,1.4821224,1.0361199,1.7398632,1.0015635,1.2620815,1.0654585
1486,1.0038985,1.8419828,1.161574,1.8202894,0.69538546,1.7864537
1487,1.5714809,1.6434517,1.4339472,1.4005791,1.372493,1.6251438
1488,1.2613348,1.4769804,1.2474171,1.5285591,1.4767356,1.5671841
1489,1.3491573,1.700252,1.1894664,1.7263966,1.432272,1.500848
1490,1.2937964,1.5583415,1.258367,1.1996785,1.0125058,1.557195
1491,1.4995718,1.3954232,1.6464574,1.451893,1.5795498,1.4020112
1492,1.6141076,0.70090425,1.7188543,1.0611606,1.5980293,0.7025958
1493,1.8002943,1.1678298,1.7480466,1.2418845,1.7084801,1.2042432
1494,1.0368842,1.5636477,0.79073715,1.519189,0.9766476,1.4529903
1495,1.7318165,1.0135093,1.5513531,1.0966651,1.7967737,1.0009387
1496,1.2422404,1.4610175,1.1954056,1.6799661,1.0522088,1.4791754
1497,1.762448,1.648824,1.6842402,1.6781862,1.6332723,1.6041205
1498,1.6044295,1.112926,1.608423,1.1833206,1.5526384,1.0418408
1499,1.1008292,1.7315427,1.101931,1.6065332,0.99701095,1.7263929
1500,1.3953568,1.5284257,0.98486125,1.5249298,1.508184,1.3925762
1501,1.539224,1.0350318,1.725824,1.1224234,1.8202826,0.9816276
1502,0.63596255,1.7436173,0.95076454,1.4501629,0.66081953,1.4608113
1503,1.4132308,1.3716861,1.3083798,1.4826622,1.5810704,1.2987151
1504,1.3894604,0.91381663,1.2824044,1.0013355,1.1741649,0.6393837
1505,1.5875572,1.2644598,1.2534287,1.2582337,1.3215357,1.393124
1506,0.7894972,1.2796261,1.189525,1.3114017,0.8552526,1.3251551
1507,1.153763,1.6012473,1.1841238,1.5492365,1.326616,1.2281556
1508,1.6102211,1.5560993,1.7374043,1.5982559,1.3495686,1.4207592
1509,1.2958385,1.2944493,1.2804048,1.1542349,1.232068,1.2031006
1510,1.0117947,1.237501,1.1222787,1.3062456,1.0595069,1.093473
1511,1.1582522,1.4431282,1.2962055,1.3822236,1.3046643,1.2767792
1512,1.1497216,1.7005774,1.1120286,1.7006556,1.1265454,1.6857772
1513,1.3206583,1.0800807,1.1789081,1.0309924,0.8790338,0.9758795
1514,0.9724966,1.1305959,1.1174091,1.4209173,0.9351318,1.133028
1515,1.6395117,1.6799242,1.3036914,1.2925414,1.6717113,1.6168821
1516,1.6252118,1.1686859,1.6526401,1.1491468,1.2481298,1.4470623
1517,1.5513256,1.0489826,1.465767,1.1786668,1.3428195,0.82724977
1518,1.782948,1.2550042,1.7166939,1.1395836,1.5596797,1.2693869
1519,1.6573231,1.2033278,1.5511645,1.6902436,1.6538686,1.1751302
1520,1.5353935,0.86987513,1.6609615,1.162758,1.5165579,0.9431319
1521,1.6745582,1.2476146,1.6247711,1.2449203,1.5038447,1.1943406
1522,1.4286113,1.438155,1.4097261,1.3735888,1.015657,1.419634
1523,1.8252836,0.98183054,1.7873025,1.3002269,1.7166445,0.8401963
1524,1.616935,1.7858356,1.2037127,1.572175,1.5526297,1.6906661
1525,1.6583846,1.118954,1.6767864,0.93970656,1.3248441,1.0208955
1526,1.4757851,1.4059057,1.3647969,1.5329034,1.4940912,1.4076415
1527,1.244835,1.0905429,1.1926501,0.9582633,1.045544,1.0524696
1528,1.6625508,1.3054962,1.6106229,1.2318792,1.5608275,1.2119848
1529,0.85077834,1.2668421,1.1793756,1.5200232,0.8074135,1.0151752
1530,0.9838912,1.7554476,0.9330344,1.6123674,0.7129394,1.7427306
1531,1.0595603,0.971852,1.2567888,1.2341084,0.8157911,0.9131233
1532,0.86208874,1.5661497,1.050889,1.4024738,0.849884,1.1481875
1533,0.87897843,1.3015976,1.0253868,1.3533897,0.8448584,0.889446
1534,1.6686817,0.6953422,1.2557895,0.39212283,1.4902568,0.4436399
1535,1.7520382,1.0469816,1.7464262,1.1535022,1.5935189,1.1753126
1536,1.3910041,1.8323454,1.300439,1.5745908,1.49977,1.7973449
1537,0.898379,1.8255904,1.0654532,1.7933116,0.9342546,1.7689061
1538,1.0303952,1.5411445,1.2981118,1.4275469,1.3261371,1.5982884
